
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Create and Populate Temporary Table: ACSBV3_temp_curve                                                            ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
COUNT(*)
156

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Create and Populate Table: ACSBV3_0601A_curve FROM ACSBV3_temp_curve ORDER BY slot_group, ItemLevelBracket        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	min_raw	min_3pnt	min_mono	max_raw	max_3pnt	max_mono	delay_raw	delay_3pnt	delay_mono	budget	budget_3pnt	budget_mono
2H-Weapon	250	777.90000	775.25098	775.25098	1167.45000	1163.77255	1163.77255	3515.00000	3516.11111	3516.11111	780.83005	764.23357	764.23357
2H-Weapon	260	832.50000	841.70000	841.70000	1249.75000	1263.23333	1263.23333	3533.33333	3536.11111	3536.11111	798.97974	822.02858	822.02858
2H-Weapon	270	914.70000	908.62222	908.62222	1372.50000	1381.41667	1381.41667	3560.00000	3575.55555	3575.55555	886.27594	890.34494	890.34494
2H-Weapon	280	978.66667	946.68334	946.68334	1522.00000	1447.25000	1447.25000	3633.33333	3596.66667	3596.66667	985.77913	936.02754	936.02754
Ranged-Thrown	10	14.00000	18.50000	18.50000	25.00000	33.12500	33.12500	1866.66667	2058.33334	2058.33334	11.21579	13.14521	13.14521
Ranged-Thrown	20	23.00000	24.55556	24.55556	41.25000	45.30556	45.30556	2250.00000	2016.66667	2016.66667	15.07462	18.60758	18.60758
Ranged-Thrown	40	36.66667	36.88889	36.88889	69.66667	68.97222	68.97222	1933.33333	1994.44444	1994.44444	29.53233	28.48009	28.48009
Ranged-Thrown	50	51.00000	54.22222	54.22222	96.00000	101.88889	101.88889	1800.00000	1977.77778	1977.77778	40.83333	42.77643	42.77643
Ranged-Thrown	60	75.00000	63.33333	63.33333	140.00000	111.00000	111.00000	2200.00000	1833.33333	1833.33333	57.96364	50.82121	50.82121
Ranged-Thrown	70	64.00000	67.75000	67.75000	97.00000	119.08333	119.08333	1500.00000	1758.33333	1758.33333	53.66667	56.65659	56.65659
Ranged-Thrown	80	64.25000	69.98810	69.98810	120.25000	118.70238	119.08333	1575.00000	1567.85714	1567.85714	58.33946	62.12141	62.12141
Ranged-Thrown	90	81.71429	81.37699	81.37699	138.85714	143.86905	143.86905	1628.57143	1628.96825	1628.96825	74.35810	73.32705	73.32705
Ranged-Thrown	100	98.16667	103.88625	103.88625	172.50000	170.15608	170.15608	1683.33333	1700.26455	1700.26455	87.28360	90.35283	90.35283
Ranged-Thrown	110	131.77778	122.98148	122.98148	199.11111	191.42593	191.42593	1788.88889	1690.74074	1690.74074	109.41679	107.24822	107.24822
Ranged-Thrown	120	139.00000	134.05926	134.05926	202.66667	209.05926	209.05926	1600.00000	1649.62963	1649.62963	125.04427	122.33315	122.33315
Ranged-Thrown	130	131.40000	143.68889	143.68889	225.40000	228.57778	228.57778	1560.00000	1608.88889	1608.88889	132.53840	137.39015	137.39015
Ranged-Thrown	140	160.66667	152.64127	152.64127	257.66667	253.83175	253.83175	1666.66667	1661.26984	1661.26984	154.58778	144.57686	144.57686
Ranged-Thrown	150	165.85714	158.50794	158.50794	278.42857	271.36508	271.36508	1757.14286	1707.93651	1707.93651	146.60440	142.26014	144.57686
Ranged-Thrown	160	149.00000	158.28571	158.50794	278.00000	284.97619	284.97619	1700.00000	1719.04762	1719.04762	125.58824	139.36103	144.57686
Ranged-Thrown	170	160.00000	177.22222	177.22222	298.50000	319.38889	319.38889	1700.00000	1800.00000	1800.00000	145.89044	156.36345	156.36345
Ranged-Thrown	180	222.66667	210.22222	210.22222	381.66667	350.98889	350.98889	2000.00000	1886.66667	1886.66667	197.61167	193.69708	193.69708
Ranged-Thrown	200	248.00000	257.22222	257.22222	372.80000	402.15556	402.15556	1960.00000	1936.66667	1936.66667	237.58912	244.38896	244.38896
Ranged-Thrown	210	301.00000	300.75000	300.75000	452.00000	451.85000	451.85000	1850.00000	1903.33333	1903.33333	297.96608	300.24491	300.24491
Ranged-Thrown	230	353.25000	342.97222	342.97222	530.75000	515.02778	515.02778	1900.00000	1861.11111	1861.11111	365.17952	358.23047	358.23047
Ranged-Thrown	240	374.66667	370.63889	370.63889	562.33333	556.69444	556.69444	1833.33333	1844.44444	1844.44444	411.54581	403.82326	403.82326
Ranged-Thrown	250	384.00000	396.88889	396.88889	577.00000	596.00000	596.00000	1800.00000	1822.22222	1822.22222	434.74444	440.66689	440.66689
Ranged-Thrown	260	432.00000	408.00000	408.00000	648.66667	612.83334	612.83334	1833.33333	1816.66667	1816.66667	475.71043	455.22744	455.22744
Ranged-Wand	10	11.40000	16.27693	16.27693	21.60000	30.76154	30.76154	1460.00000	1533.84616	1533.84616	11.31905	15.12463	15.12463
Ranged-Wand	20	21.15385	21.01795	21.01795	39.92308	39.72992	39.72992	1607.69231	1522.56410	1522.56410	18.93021	19.87259	19.87259
Ranged-Wand	30	30.50000	30.96795	30.96795	57.66667	58.48825	58.48825	1500.00000	1560.89744	1560.89744	29.36850	28.97513	28.97513
Ranged-Wand	40	41.25000	43.04487	43.04487	77.87500	81.02671	81.02671	1575.00000	1555.76923	1555.76923	38.62667	40.84856	40.84856
Ranged-Wand	50	57.38462	57.85440	57.85440	107.53846	108.51877	108.51877	1592.30769	1603.38828	1603.38828	54.55052	54.29676	54.29676
Ranged-Wand	60	74.92857	70.81273	70.81273	140.14286	132.60211	132.60211	1642.85714	1557.55494	1557.55494	69.71310	69.35463	69.35463
Ranged-Wand	70	80.12500	85.68452	85.68452	150.12500	160.15595	160.15595	1437.50000	1566.78571	1566.78571	83.80028	83.56786	83.56786
Ranged-Wand	80	102.00000	99.01136	99.01136	190.20000	184.80530	184.80530	1620.00000	1558.56061	1558.56061	97.19020	97.60699	97.60699
Ranged-Wand	90	114.90909	112.88636	112.88636	214.09091	210.51364	210.51364	1618.18182	1662.72727	1662.72727	111.83049	102.88564	102.88564
Ranged-Wand	100	121.75000	129.43182	129.43182	227.25000	241.17424	241.17424	1750.00000	1677.27273	1677.27273	99.63622	119.99741	119.99741
Ranged-Wand	110	151.63636	150.79545	150.79545	282.18182	280.81061	280.81061	1663.63636	1704.54545	1704.54545	148.52552	140.24566	140.24566
Ranged-Wand	120	179.00000	173.92641	173.92641	333.00000	323.72727	323.72727	1700.00000	1668.83117	1668.83117	172.57523	167.13973	167.13973
Ranged-Wand	130	191.14286	197.26984	197.26984	356.00000	367.16667	367.16667	1642.85714	1692.06349	1692.06349	180.31845	188.29051	188.29051
Ranged-Wand	140	221.66667	214.36984	214.36984	412.50000	399.10000	399.10000	1733.33333	1715.39682	1715.39682	211.97785	200.96769	200.96769
Ranged-Wand	150	230.30000	233.48889	233.48889	428.80000	434.51667	434.51667	1770.00000	1801.11111	1801.11111	210.60678	210.87186	210.87186
Ranged-Wand	160	248.50000	235.66667	235.66667	462.25000	438.48333	438.48333	1900.00000	1783.33333	1783.33333	210.03095	208.66129	210.87186
Ranged-Wand	170	228.20000	246.50000	246.50000	424.40000	458.21667	458.21667	1680.00000	1773.33333	1773.33333	205.34614	224.54730	224.54730
Ranged-Wand	180	262.80000	272.81818	272.81818	488.00000	507.07273	507.07273	1740.00000	1758.18182	1758.18182	258.26481	263.51763	263.51763
Ranged-Wand	200	327.45455	323.15152	323.15152	608.81818	600.77273	600.77273	1854.54545	1821.51515	1821.51515	326.94195	322.66986	322.66986
Ranged-Wand	210	379.20000	379.68485	379.68485	705.50000	705.90606	705.90606	1870.00000	1868.18182	1868.18182	382.80281	391.75218	391.75218
Ranged-Wand	230	432.40000	426.96190	426.96190	803.40000	793.91905	793.91905	1880.00000	1869.04762	1869.04762	465.51177	454.63009	454.63009
Ranged-Wand	240	469.28571	481.06190	481.06190	872.85714	894.25238	894.25238	1857.14286	1929.04762	1929.04762	515.57569	508.99275	508.99275
Ranged-Wand	250	541.50000	522.72024	522.72024	1006.50000	971.70238	971.70238	2050.00000	1939.88095	1939.88095	545.89079	553.08408	553.08408
Ranged-Wand	260	557.37500	559.62500	559.62500	1035.75000	1039.75000	1039.75000	1912.50000	1920.83333	1920.83333	597.78577	600.56811	600.56811
Ranged-Wand	270	580.00000	568.68750	568.68750	1077.00000	1056.37500	1056.37500	1800.00000	1856.25000	1856.25000	658.02778	627.90678	627.90678
Ranged-Weapon	10	13.00000	18.34091	18.34091	25.00000	34.06818	34.06818	2255.55556	2309.59596	2309.59596	8.44919	11.44492	11.44492
Ranged-Weapon	20	23.68182	23.19829	23.19829	43.13636	42.56719	42.56719	2363.63636	2312.19441	2312.19441	14.44065	14.30129	14.30129
Ranged-Weapon	30	32.91304	35.80146	35.80146	59.56522	64.07513	64.07513	2317.39130	2380.97747	2380.97747	20.01404	22.28031	22.28031
Ranged-Weapon	40	50.80952	48.45297	48.45297	89.52381	87.10543	87.10543	2461.90476	2412.79566	2412.79566	32.38623	30.54311	30.54311
Ranged-Weapon	50	61.63636	61.71529	61.71529	112.22727	110.18369	110.18369	2459.09091	2475.88745	2475.88745	39.22906	39.71831	39.71831
Ranged-Weapon	60	72.70000	79.18230	79.18230	128.80000	137.79856	137.79856	2506.66667	2546.48060	2546.48060	47.53965	48.46023	48.46023
Ranged-Weapon	70	103.21053	88.69240	88.69240	172.36842	155.64873	155.64873	2673.68421	2587.89474	2587.89474	58.61197	52.19495	52.19495
Ranged-Weapon	80	90.16667	96.25272	96.25272	165.77778	170.71540	170.71540	2583.33333	2638.05347	2638.05347	50.43322	55.83126	55.83126
Ranged-Weapon	90	95.38095	101.53548	101.53548	174.00000	186.12201	186.12201	2657.14286	2654.66853	2654.66853	58.44858	59.86907	59.86907
Ranged-Weapon	100	119.05882	113.77622	113.77622	218.58824	206.20843	206.20843	2723.52941	2709.60681	2709.60681	70.72541	69.05118	69.05118
Ranged-Weapon	110	126.88889	130.03813	130.03813	226.03704	233.81954	233.81954	2748.14815	2751.67030	2751.67030	77.97956	77.50623	77.50623
Ranged-Weapon	120	144.16667	142.12108	142.12108	256.83333	255.46961	255.46961	2783.33333	2769.46819	2769.46819	83.81373	82.70499	82.70499
Ranged-Weapon	130	155.30769	160.25812	160.25812	283.53846	282.19060	282.19060	2776.92308	2776.75214	2776.75214	86.32168	96.09205	96.09205
Ranged-Weapon	140	181.30000	172.46923	172.46923	306.20000	303.24615	303.24615	2770.00000	2788.97436	2788.97436	118.14073	102.62080	102.62080
Ranged-Weapon	150	180.80000	185.27576	185.27576	320.00000	324.73333	324.73333	2820.00000	2793.63636	2793.63636	103.40000	113.42092	113.42092
Ranged-Weapon	160	193.72727	183.75151	185.27576	348.00000	332.39394	332.39394	2790.90909	2767.27273	2767.27273	118.72202	108.43120	113.42092
Ranged-Weapon	170	176.72727	189.15151	189.15151	329.18182	348.06061	348.06061	2690.90909	2753.93939	2753.93939	103.17159	115.51591	115.51591
Ranged-Weapon	180	197.00000	215.07576	215.07576	367.00000	378.58144	378.58144	2780.00000	2777.80303	2777.80303	124.65413	142.34954	142.34954
Ranged-Weapon	200	271.50000	259.57143	259.57143	439.56250	446.92560	446.92560	2862.50000	2852.26190	2852.26190	199.22291	192.96790	192.96790
Ranged-Weapon	210	310.21429	319.23810	319.23810	534.21429	539.92560	539.92560	2914.28571	2892.26190	2892.26190	255.02665	241.15215	241.15215
Ranged-Weapon	220	376.00000	375.77731	375.77731	646.00000	617.14986	617.14986	2900.00000	2912.60504	2912.60504	269.20690	282.60894	282.60894
Ranged-Weapon	230	441.11765	434.70588	434.70588	671.23529	683.57843	683.57843	2923.52941	2899.50980	2899.50980	323.59326	317.20382	317.20382
Ranged-Weapon	240	487.00000	491.97861	491.97861	733.50000	742.12388	742.12388	2875.00000	2899.50980	2899.50980	358.81129	361.37577	361.37577
Ranged-Weapon	250	547.81818	532.52273	532.52273	821.63636	805.54545	805.54545	2900.00000	2858.33333	2858.33333	401.72275	390.60364	390.60364
Ranged-Weapon	260	562.75000	602.46717	602.46717	861.50000	888.71212	888.71212	2800.00000	2888.88889	2888.88889	411.27689	424.27118	424.27118
Ranged-Weapon	270	696.83333	680.86111	680.86111	983.00000	971.83333	971.83333	2966.66667	2922.22222	2922.22222	459.81389	468.49693	468.49693
Ranged-Weapon	280	783.00000	739.91667	739.91667	1071.00000	1027.00000	1027.00000	3000.00000	2983.33334	2983.33334	534.40000	497.10695	497.10695
Staff-Weapon	10	23.07692	33.39561	33.39561	35.23077	50.85348	50.85348	2946.15385	2970.69598	2970.69598	12.04388	19.02686	19.02686
Staff-Weapon	20	43.71429	44.33517	44.33517	66.47619	67.35470	67.35470	2995.23810	2978.08303	2978.08303	26.00983	25.60846	25.60846
Staff-Weapon	30	66.21429	66.16667	66.16667	100.35714	100.18254	100.18254	2992.85714	2974.60318	2974.60318	38.77168	39.61377	39.61377
Staff-Weapon	40	88.57143	90.85165	90.85165	133.71429	137.17766	137.17766	2935.71429	3040.29304	3040.29304	54.05981	53.78686	53.78686
Staff-Weapon	50	117.76923	110.74022	110.74022	177.46154	168.33861	168.33861	3192.30769	3029.34066	3029.34066	68.52910	68.80067	68.80067
Staff-Weapon	60	125.88000	128.13949	128.13949	193.84000	200.66462	200.66462	2960.00000	3061.02564	3061.02564	83.81309	89.71611	89.71611
Staff-Weapon	70	140.76923	138.59736	138.59736	230.69231	221.20125	221.20125	3030.76923	3042.16117	3042.16117	116.80615	97.07388	97.07388
Staff-Weapon	80	149.14286	152.17903	152.17903	239.07143	243.46291	243.46291	3135.71429	3074.24451	3074.24451	90.60240	106.86448	106.86448
Staff-Weapon	90	166.62500	169.52868	169.52868	260.62500	267.14123	267.14123	3056.25000	3148.83658	3148.83658	113.18488	109.76069	109.76069
Staff-Weapon	100	192.81818	171.07080	171.07080	301.72727	274.02768	274.02768	3254.54545	3040.77797	3040.77797	125.49478	130.28849	130.28849
Staff-Weapon	110	153.76923	172.19580	172.19580	259.73077	286.35268	286.35268	2811.53846	3048.69464	3048.69464	152.18581	135.89127	135.89127
Staff-Weapon	120	170.00000	187.12820	187.12820	297.60000	313.95641	313.95641	3080.00000	3015.12820	3015.12820	129.99322	151.72967	151.72967
Staff-Weapon	130	237.61538	211.40513	211.40513	384.53846	351.37949	351.37949	3153.84615	3041.28205	3041.28205	173.00998	177.49148	177.49148
Staff-Weapon	140	226.60000	237.78608	237.78608	372.00000	387.72711	387.72711	2890.00000	3028.90110	3028.90110	229.47125	204.66020	204.66020
Staff-Weapon	150	249.14286	249.58095	249.58095	406.64286	407.64286	407.64286	3042.85714	3063.33333	3063.33333	211.49936	206.41909	206.41909
Staff-Weapon	160	273.00000	282.89947	282.89947	444.28571	448.86508	448.86508	3257.14286	3133.33333	3133.33333	178.28665	191.27329	206.41909
Staff-Weapon	170	326.55556	295.18519	295.18519	495.66667	463.51746	463.51746	3100.00000	3045.71429	3045.71429	184.03386	207.59192	207.59192
Staff-Weapon	180	286.00000	283.73064	295.18519	450.60000	449.42222	463.51746	2780.00000	2717.57576	2717.57576	260.45524	337.69536	337.69536
Staff-Weapon	200	238.63636	272.70335	295.18519	402.00000	450.25263	463.51746	2272.72727	2505.29505	2505.29505	568.59699	529.32068	529.32068
Staff-Weapon	210	293.47368	320.03668	320.03668	498.15789	514.05263	514.05263	2463.15789	2378.62839	2378.62839	758.90980	656.70782	656.70782
Staff-Weapon	220	428.00000	337.72734	337.72734	642.00000	549.09430	549.09430	2400.00000	2380.77485	2380.77485	642.61667	789.67997	789.67997
Staff-Weapon	230	291.70833	357.87714	357.87714	507.12500	579.81090	579.81090	2279.16667	2328.95299	2328.95299	967.51343	866.44314	866.44314
Staff-Weapon	240	353.92308	338.56603	357.87714	590.30769	573.67756	579.81090	2307.69231	2288.95299	2288.95299	989.19932	1026.54790	1026.54790
Staff-Weapon	250	370.06667	368.16325	368.16325	623.60000	619.38590	619.38590	2280.00000	2273.67521	2273.67521	1122.93096	1111.93305	1111.93305
Staff-Weapon	260	380.50000	388.34041	388.34041	644.25000	653.22273	653.22273	2233.33333	2222.62626	2222.62626	1223.66887	1232.41011	1232.41011
Staff-Weapon	270	414.45455	390.65152	390.65152	691.81818	667.35606	667.35606	2154.54545	2162.62626	2162.62626	1350.63050	1409.09423	1409.09423
Staff-Weapon	280	377.00000	395.72728	395.72728	666.00000	678.90909	678.90909	2100.00000	2127.27273	2127.27273	1652.98333	1501.80692	1501.80692

ACSBV3-06-01A.sql Complete: Part 1 of 5. Please run ACSBV3-06-01B.sql next...

                                                                                                                           
2025-12-19 18:56:56                                                                                            0601A (v1.0)
###########################################################################################################################
##  END PRINT OUT                                                                                                        ##
###########################################################################################################################
                                                                                                                           
                                                                                                                           
